timestamp_ns,frequency,time_relative_s
904740587529776,950000.0,0.006484456
904740587551708,940000.0,0.006506388
904740589233105,0.0,0.008187785
904740589233959,0.0,0.008188639
904740599780712,950000.0,0.018735392
904740599807161,940000.0,0.018761841
904740601072460,0.0,0.02002714
904740601073274,0.0,0.020027954
904740603908642,950000.0,0.022863322
904740603921052,940000.0,0.022875732
904740606055411,0.0,0.025010091
904740606056388,0.0,0.025011068
904740608088004,950000.0,0.027042684
904740608109407,940000.0,0.027064087
904740610008658,0.0,0.028963338
904740610009431,0.0,0.028964111
904740618390982,950000.0,0.037345662
904740618401562,940000.0,0.037356242
904740620306021,0.0,0.039260701
904740620306795,0.0,0.039261475
904740621629996,950000.0,0.040584676
904740621642773,940000.0,0.040597453
904740622887849,0.0,0.041842529
904740622888622,0.0,0.041843302
904740634596590,950000.0,0.05355127
904740634627595,940000.0,0.053582275
904740636849031,0.0,0.055803711
904740636850008,0.0,0.055804688
904740637893424,950000.0,0.056848104
904740637909008,940000.0,0.056863688
904740639937247,0.0,0.058891927
904740639938020,0.0,0.0588927
904740650648469,950000.0,0.069603149
904740650665803,940000.0,0.069620483
904740652687044,0.0,0.071641724
904740652687898,0.0,0.071642578
904740654635204,950000.0,0.073589884
904740654664664,940000.0,0.073619344
904740656684399,0.0,0.075639079
904740656684968,0.0,0.075639648
904740667667797,950000.0,0.086622477
904740667694286,940000.0,0.086648966
904740669715689,0.0,0.088670369
904740669716707,0.0,0.088671387
904740671688875,950000.0,0.090643555
904740671714306,940000.0,0.090668986
904740673716015,0.0,0.092670695
904740673717358,0.0,0.092672038
904740684046948,950000.0,0.103001628
904740684056225,940000.0,0.103010905
904740686067374,0.0,0.105022054
904740686068066,0.0,0.105022746
904740687988557,950000.0,0.106943237
904740688009269,940000.0,0.106963949
904740690945833,0.0,0.109900513
904740690946321,0.0,0.109901001
904740700266186,950000.0,0.119220866
904740700280875,940000.0,0.119235555
904740703281485,0.0,0.122236165
904740703282177,0.0,0.122236857
904740704480541,950000.0,0.123435221
904740704487011,940000.0,0.123441691
904740706493399,0.0,0.125448079
904740706494091,0.0,0.125448771
904740717569571,950000.0,0.136524251
904740717599519,940000.0,0.136554199
904740719447420,0.0,0.1384021
904740719448356,0.0,0.138403036
904740721111157,950000.0,0.140065837
904740721136344,940000.0,0.140091024
904740723113557,0.0,0.142068237
904740723114127,0.0,0.142068807
904740733638989,950000.0,0.152593669
904740733644685,940000.0,0.152599365
904740735484488,0.0,0.154439168
904740735485139,0.0,0.154439819
904740737932893,950000.0,0.156887573
904740737940991,940000.0,0.156895671
904740739988924,0.0,0.158943604
904740739989737,0.0,0.158944417
904740754706249,950000.0,0.173660929
904740754727693,940000.0,0.173682373
904740756700146,0.0,0.175654826
904740756701082,0.0,0.175655762
904740771296581,950000.0,0.190251261
904740771317171,940000.0,0.190271851
904740773268790,0.0,0.19222347
904740773269278,0.0,0.192223958
904740789882316,950000.0,0.208836996
904740789894929,940000.0,0.208849609
904740791865144,0.0,0.210819824
904740791865877,0.0,0.210820557
904740803467724,950000.0,0.222422404
904740803486604,940000.0,0.222441284
904740806976757,0.0,0.225931437
904740806977083,0.0,0.225931763
904740807074454,950000.0,0.226029134
904740807075553,940000.0,0.226030233
904740809054028,0.0,0.228008708
904740809054231,0.0,0.228008911
904740821467683,950000.0,0.240422363
904740821496858,940000.0,0.240451538
904740823481111,0.0,0.242435791
904740823481681,0.0,0.242436361
904740838150667,950000.0,0.257105347
904740838164623,940000.0,0.257119303
904740840177970,0.0,0.25913265
904740840178784,0.0,0.259133464
904740854695670,950000.0,0.27365035
904740854704418,940000.0,0.273659098
904740856674796,0.0,0.275629476
904740856675122,0.0,0.275629802
904740871543041,950000.0,0.290497721
904740871561149,940000.0,0.290515829
904740873530631,0.0,0.292485311
904740873531363,0.0,0.292486043
